name,affiliation,homepage,scholarid
Jeffrey Lang,Massachusetts Institute of Technology,http://eecsfacweb.mit.edu/facpages/lang.html,rQf4yDAAAAAJ
Jeffrey Lasky,Rochester Institute of Technology,https://www.rit.edu/gccis/jeffrey-lasky,NOSCHOLARPAGE
Jeffrey Mark Siskind,Purdue University,https://engineering.purdue.edu/~qobi,CgSBtPYAAAAJ
Jeffrey Michael Heer,University of Washington,http://homes.cs.washington.edu/~jheer,vlgs4G4AAAAJ
Jeffrey O. Shallit,University of Waterloo,https://cs.uwaterloo.ca/~shallit,A-s_cLQAAAAJ
Jeffrey Overbey,Auburn University,http://jeff.over.bz,ot-erTIAAAAJ
Jeffrey Parsons,Memorial University of Newfoundland,https://www.mun.ca/computerscience/people,x8zSPvgAAAAJ
Jeffrey Popyack,Drexel University,https://www.cs.drexel.edu/~jpopyack,cEscX0cAAAAJ
Jeffrey S. Chase,Duke University,https://users.cs.duke.edu/~chase,N5igm6UAAAAJ
Jeffrey S. Foster,Tufts University,http://www.cs.umd.edu/~jfoster,QWPwfsgAAAAJ
Jeffrey S. Rosenschein,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~jeff,YO7cKNMAAAAJ
Jeffrey Shallit,University of Waterloo,https://cs.uwaterloo.ca/~shallit,A-s_cLQAAAAJ
Jeffrey T. Linderoth,University of Wisconsin - Madison,http://homepages.cae.wisc.edu/~linderot,gwM2aRIAAAAJ
Jeffrey Uhlmann,University of Missouri,https://engineering.missouri.edu/faculty/jeffrey-uhlmann,NOSCHOLARPAGE
Jeffrey Xu Yu,Chinese University of Hong Kong,http://www.se.cuhk.edu.hk/people/yu.html,iHevumsAAAAJ
Jehan-Francois Paris,University of Houston,http://www2.cs.uh.edu/~paris,NOSCHOLARPAGE
Jehee Lee,Seoul National University,http://mrl.snu.ac.kr/~jehee,YHlvUsAAAAAJ
Jelani Nelson,Univ. of California - Berkeley,http://people.eecs.berkeley.edu/~minilek,W6gQqWcAAAAJ
Jelena Diakonikolas,University of Wisconsin - Madison,http://www.jelena-diakonikolas.com,J8ixfu8AAAAJ
Jelena Marasevic,University of Wisconsin - Madison,http://www.jelena-diakonikolas.com,J8ixfu8AAAAJ
Jelena Tesic,Texas State University,http://cs.txstate.edu/~j_t463,jRLy9uoAAAAJ
Jelena V. Misic,Toronto Metropolitan University,https://www.scs.torontomu.ca/~jmisic,Sd87n8gAAAAJ
Jeman Park 0001,Kyung Hee University,https://jeman-khu.notion.site/,Z2vJWEgAAAAJ
Jen Rexford,Princeton University,http://www.cs.princeton.edu/~jrex,07ds-DAAAAAJ
Jen-Hui Chuang,National Chiao Tung University,http://islab.cs.nctu.edu.tw,NOSCHOLARPAGE
Jenay M. Beer,University of Georgia,https://ssw.uga.edu/people/name/jenay-beer,5BnVZi4AAAAJ
Jeni Paay,Aalborg University,http://people.cs.aau.dk/~jeni/jeni_homepage/home.html,-4miticAAAAJ
Jenn-Jier James Lien,National Cheng Kung University,http://www.csie.ncku.edu.tw/ncku_csie/depmember/teacherdetail/id/17,3nu_iw0AAAAJ
Jenna L. Marquard,University of Massachusetts Amherst,https://mie.umass.edu/faculty/jenna-marquard,K56cD70AAAAJ
Jenna Wiens,University of Michigan,http://www-personal.umich.edu/~wiensj,NOSCHOLARPAGE
Jennie Duggan,Northwestern University,http://users.eecs.northwestern.edu/~jennie/,kVUa9ZoAAAAJ
Jennie Rogers,Northwestern University,http://users.eecs.northwestern.edu/~jennie/,kVUa9ZoAAAAJ
Jennifer C. Ureta,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32665818005&command=GETPROFILE,K263QzQAAAAJ
Jennifer Campbell,University of Toronto,http://www.cs.toronto.edu/~campbell,3mDtQLcAAAAJ
Jennifer G. Dy,Northeastern University,https://www.khoury.northeastern.edu/people/jennifer-dy,6h7b0fAAAAAJ
Jennifer G. Kim,Georgia Institute of Technology,https://faculty.cc.gatech.edu/~jkim693/,puNJcv0AAAAJ
Jennifer George,Goldsmiths University of London,https://www.gold.ac.uk/computing/people/george-jennifer,NOSCHOLARPAGE
Jennifer Golbeck,University of Maryland - College Park,http://cs.umd.edu/people/jgolbeck,WBOnL7sAAAAJ
Jennifer Horkoff,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/jenho.aspx,NOSCHOLARPAGE
Jennifer Jacobs 0001,Univ. of California - Santa Barbara,http://jenniferjacobs.mat.ucsb.edu,z0C-QBoAAAAJ
Jennifer L. Leopold,Missouri University of Technology,https://jleopold.weebly.com,KYkeG14AAAAJ
Jennifer L. Welch,Texas A&M University,https://parasol.tamu.edu/~welch,_BSIZHAAAAAJ
Jennifer Leopold,Missouri University of Technology,https://jleopold.weebly.com,KYkeG14AAAAJ
Jennifer Listgarten,Univ. of California - Berkeley,http://www.jennifer.listgarten.com,jhPhgf4AAAAJ
Jennifer Lundelius,Texas A&M University,https://parasol.tamu.edu/~welch,_BSIZHAAAAAJ
Jennifer M. Groh,Duke University,http://people.duke.edu/~jmgroh/,n_BMt9AAAAAJ
Jennifer Mankoff,University of Washington,https://www.hcii.cmu.edu/people/jennifer-mankoff,mhmvCgsAAAAJ
Jennifer Mary Jacobs 0001,Univ. of California - Santa Barbara,http://jenniferjacobs.mat.ucsb.edu,z0C-QBoAAAAJ
Jennifer Parham-Mocello,Oregon State University,https://engineering.oregonstate.edu/people/jennifer-parham-mocello,9b6cJ_UAAAAJ
Jennifer Rexford,Princeton University,http://www.cs.princeton.edu/~jrex,07ds-DAAAAAJ
Jennifer Seberry,University of Wollongong,https://scholars.uow.edu.au/jennifer-seberry,0llvkDsAAAAJ
Jennifer T. Chayes,Univ. of California - Berkeley,http://jenniferchayes.com,YAHWbtkAAAAJ
Jennifer Tour Chayes,Univ. of California - Berkeley,http://jenniferchayes.com,YAHWbtkAAAAJ
Jennifer Waycott,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person52243,kc5Fr-0AAAAJ
Jennifer Widom,Stanford University,http://infolab.stanford.edu/~widom,zdKmnYwAAAAJ
Jenny Coady,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/jenny-coady.htm,NOSCHOLARPAGE
Jenny Lin,University of Utah,https://jlin98.github.io/,W_Kf130AAAAJ
Jenny Waycott,University of Melbourne,http://findanexpert.unimelb.edu.au/display/person52243,kc5Fr-0AAAAJ
Jenq Kuen Lee,National Tsing Hua University,http://pllab.cs.nthu.edu.tw/~jklee,cIxlQU4AAAAJ
Jenq-Kuen Lee,National Tsing Hua University,http://pllab.cs.nthu.edu.tw/~jklee,cIxlQU4AAAAJ
Jens B. Schmitt,TU Kaiserslautern,https://disco.cs.uni-kl.de/index.php/people/jens-schmitt,lmEldBwAAAAJ
Jens Christian Claussen,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/claussen-jens-christian.aspx,fCjDwsIAAAAJ
Jens Dietrich 0001,Victoria University of Wellington,https://sites.google.com/site/jensdietrich,wMsX0w4AAAAJ
Jens Dittrich,Saarland University,https://infosys.cs.uni-saarland.de/people/dittrich.php,fykfPiwAAAAJ
Jens Grabowski,University of Göttingen,https://www.swe.informatik.uni-goettingen.de/staff/jens-grabowski,59rolV4AAAAJ
Jens Gravesen,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Jens Gregor,University of Tennessee,http://web.eecs.utk.edu/~jgregor,NOSCHOLARPAGE
Jens Grossklags,TU Munich,http://www.cybertrust.in.tum.de/index.php?id=101,apxyerQAAAAJ
Jens H. Jahnke,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ
Jens H. Krüger,University of Duisburg-Essen,http://hpc.uni-due.de/krueger.html,w87pmH4AAAAJ
Jens H. Weber,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ
Jens H. Weber-Jahnke,University of Victoria,http://www.cs.uvic.ca/~jens/blog/page5.html,TsTOHgoAAAAJ
Jens Harald Krüger,University of Duisburg-Essen,http://hpc.uni-due.de/krueger.html,w87pmH4AAAAJ
Jens Haueisen,TU Ilmenau,https://www.tu-ilmenau.de/bmti/fachgebiete/biomedizinische-technik,u5SRjOwAAAAJ
Jens Knoop,TU Wien,http://www.complang.tuwien.ac.at/knoop,NOSCHOLARPAGE
Jens Krinke,University College London,http://www0.cs.ucl.ac.uk/staff/J.Krinke,y8MpLZwAAAAJ
Jens Lagergren,KTH Royal Institute of Technology,https://www.kth.se/profile/jensl,lS1rJKQAAAAJ
Jens Lambrecht,TU Berlin,https://www.ignc.tu-berlin.de/menue/ueber_uns/team/parameter/de,LirFG6EAAAAJ
Jens Lehmann 0001,University of Bonn,http://sda.cs.uni-bonn.de/people/prof-dr-jens-lehmann,sEaQ5rgAAAAJ
Jens Palsberg,Univ. of California - Los Angeles,http://www.cs.ucla.edu/~palsberg,Gx8Rpr4AAAAJ
Jens Petersen,University of Copenhagen,https://di.ku.dk/english/staff/vip/?pure=en/persons/178402,J3L5JdQAAAAJ
Jens Sjölund,Uppsala University,https://jsjol.github.io/,AlF2g-YAAAAJ
Jens Stoye,Bielefeld University,https://www.techfak.uni-bielefeld.de/~stoye,d7rMd3YAAAAJ
Jens Teubner,TU Dortmund,http://dbis.cs.tu-dortmund.de/cms/en/people/faculty/teubner.html,SdGU2bMAAAAJ
Jens Thilo Teubner,TU Dortmund,http://dbis.cs.tu-dortmund.de/cms/en/people/faculty/teubner.html,SdGU2bMAAAAJ
Jens Zander,KTH Royal Institute of Technology,https://www.kth.se/profile/jenz,GjXOu5wAAAAJ
Jens-Peter Dittrich,Saarland University,https://infosys.cs.uni-saarland.de/people/dittrich.php,fykfPiwAAAAJ
Jens-Peter Redlich,Humboldt University of Berlin,http://sar.informatik.hu-berlin.de/main/main_page.htm,NOSCHOLARPAGE
Jeong Joon Park,University of Michigan,https://jjparkcv.github.io/,aD5pXLoAAAAJ
Jeong hwan Jeon,UNIST,https://rml.unist.ac.kr,ZTe13LgAAAAJ
Jeong-Geun Kim,Kyungpook National University,https://sites.google.com/view/knunextcom/,lvU4X6IAAAAJ
Jeong-Gil Ko,Yonsei University,http://www.eis-lab.org,5zP95ZQAAAAJ
Jeong-Hyon Hwang,University at Albany - SUNY,https://www.albany.edu/ceas/jeong-hyon-hwang.php,uurRDOwAAAAJ
JeongGil Ko,Yonsei University,http://www.eis-lab.org,5zP95ZQAAAAJ
Jeonghong Kim,Kyungpook National University,http://sites.google.com/view/msp-lab,eEOGPaUAAAAJ
Jeongseob Ahn,Korea University,https://sites.google.com/korea.ac.kr/csl,rdZQ0agAAAAJ
Jeppe Revall Frisvad,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Jeremiah Blocki,Purdue University,https://www.cs.purdue.edu/homes/jblocki,KBvKjbMAAAAJ
Jeremiah D. Deng,University of Otago,https://www.covic.otago.ac.nz/~jdeng/,GTuRqCAAAAAJ
Jeremiah Onaolapo,University of Vermont,https://www.uvm.edu/~jonaolap,itji49QAAAAJ
Jeremias Sulam,Johns Hopkins University,https://www.bme.jhu.edu/people/faculty/jeremias-sulam/,1awx1aIAAAAJ
Jeremy Aarons,Monash University,http://monash.academia.edu/JeremyAarons,NOSCHOLARPAGE
Jeremy Blackburn,Binghamton University,https://www.binghamton.edu/computer-science/contact/profile.html?id=jblackbu,oO1GPO8AAAAJ
Jeremy Buhler,Washington University in St. Louis,https://www.cse.wustl.edu/~jbuhler,yQXfAWMAAAAJ
Jeremy Clark,Concordia University,https://www.pulpspy.com/,oQrvLjYAAAAJ
Jeremy D. Buhler,Washington University in St. Louis,https://www.cse.wustl.edu/~jbuhler,yQXfAWMAAAAJ
Jeremy Dawson,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/jeremy-dawson,NOSCHOLARPAGE
Jeremy G. Siek,Indiana University,http://wphomes.soic.indiana.edu/jsiek,Vuso8H8AAAAJ
Jeremy Gibbons,University of Oxford,http://www.cs.ox.ac.uk/jeremy.gibbons,uNR4vFcAAAAJ
Jeremy Gummeson,University of Massachusetts Amherst,http://jeremygummeson.com,zMOYd5YAAAAJ
Jeremy H. Holleman,University of Tennessee,http://www.eecs.utk.edu/people/faculty/jhollema,kWTef0wAAAAJ
Jeremy Holleman,University of Tennessee,http://www.eecs.utk.edu/people/faculty/jhollema,kWTef0wAAAAJ
Jeremy Johnson,Drexel University,https://www.cs.drexel.edu/~jjohnson,0WqVazoAAAAJ
Jeremy P. Birnholtz,Northwestern University,https://design.northwestern.edu/people/profiles/birnholtz-jeremy.html,o-iIoUQAAAAJ
Jeremy P. Spinrad,Vanderbilt University,http://engineering.vanderbilt.edu/bio/jeremy-spinrad,NOSCHOLARPAGE
Jeremy S. Smith,University of Liverpool,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/jeremy-smith,EKgDisMAAAAJ
Jeremy Singer,University of Glasgow,http://www.dcs.gla.ac.uk/~jsinger,UTdRqF8AAAAJ
Jeremy T. Fineman,Georgetown University,http://people.cs.georgetown.edu/~jfineman,_Wb6s7cAAAAJ
Jeremy W. Sheaffer,Iowa State University,http://www.cs.iastate.edu/people/jeremy-sheaffer,NOSCHOLARPAGE
Jeremy Yallop,University of Cambridge,http://www.cl.cam.ac.uk/~jdy22,NIk5CuwAAAAJ
Jeremy Z. Kolter,Carnegie Mellon University,http://www.zicokolter.com,UXh1I6UAAAAJ
Jernej Barbic,University of Southern California,https://viterbi-web.usc.edu/~jbarbic/,aP4IPIEAAAAJ
Jeroen Boydens,KU Leuven,https://distrinet.cs.kuleuven.be/people/jeroen,ljI2jYsAAAAJ
Jeroen J. A. Keiren,TU Eindhoven,https://www.jeroenkeiren.nl,_nrYKCoAAAAJ
Jeroen Keiren,TU Eindhoven,https://www.jeroenkeiren.nl,_nrYKCoAAAAJ
Jeroen Keppens,King's College London,https://www.kcl.ac.uk/people/jeroen-keppens,6uEtmfoAAAAJ
Jeroen van de Graaf,UFMG,http://homepages.dcc.ufmg.br/~jvdg,-w8olWwAAAAJ
Jerome Harri,EURECOM,http://www.eurecom.fr/~haerri,QSAclH8AAAAJ
Jerome Knopp,University of Missouri - Kansas City,https://sce.umkc.edu/about/directory/name/jerome-knopp-ph-d,NOSCHOLARPAGE
Jerry Alan Fails,Boise State University,http://cs.boisestate.edu/~jfails,eO71_M8AAAAJ
Jerry Chou,National Tsing Hua University,https://lsalab.cs.nthu.edu.tw/home,5lJoLIEAAAAJ
Jerry L. Prince,Johns Hopkins University,https://iacl.ece.jhu.edu/index.php?title=Main_Page,BQcJMmcAAAAJ
Jerry Place,University of Missouri - Kansas City,http://medicine.kumc.edu,NOSCHOLARPAGE
Jerry Spinrad,Vanderbilt University,http://engineering.vanderbilt.edu/bio/jeremy-spinrad,NOSCHOLARPAGE
Jerry Tessendorf,Clemson University,http://people.clemson.edu/~jtessen,NOSCHOLARPAGE
Jerry den Hartog,TU Eindhoven,https://www.tue.nl/en/university/departments/mathematics-and-computer-science/the-department/staff/detail/ep/e/d/ep-uid/20012328,28P--UkAAAAJ
Jerzy Marcinkowski,University of Wroclaw,https://www.ii.uni.wroc.pl/~jma,qcKmOkAAAAAJ
Jerzy Tiuryn,University of Warsaw,https://www.mimuw.edu.pl/~tiuryn,1iFPnFwAAAAJ
Jerzy Tyszkiewicz,University of Warsaw,http://www.mimuw.edu.pl/~jty,5B5PToIAAAAJ
Jerzy W. Grzymala-Busse,University of Kansas,http://people.eecs.ku.edu/~jerzy,NOSCHOLARPAGE
Jerzy W. Jaromczyk,University of Kentucky,http://www.cs.uky.edu/~jurek,NOSCHOLARPAGE
Jerónimo Castrillón,TU Dresden,https://cfaed.tu-dresden.de/ccc-about,Vez2G1kAAAAJ
Jerónimo Castrillón Mazo,TU Dresden,https://cfaed.tu-dresden.de/ccc-about,Vez2G1kAAAAJ
Jerônimo Grandi,Augusta University,https://www.augusta.edu/faculty/directory/view.php?id=JGRANDI,VOUOkLYAAAAJ
Jes Frellsen,DTU,https://frellsen.org,Yj2sBWkAAAAJ
Jesper Bengtson,IT University of Copenhagen,http://www.itu.dk/people/jebe,NOSCHOLARPAGE
Jesper Buus Nielsen,Aarhus University,https://pure.au.dk/portal/en/persons/jesper-buus-nielsen(f428c4b3-80b3-403a-ada6-9ecb0fad97b2).html,PoDj4lsAAAAJ
Jesper Cockx,TU Delft,https://jesper.sikanda.be,RIE9Ge8AAAAJ
Jesper Kjeldskov,Monash University,https://research.monash.edu/en/persons/jesper-kjeldskov,pD3nfeAAAAAJ
Jesper Larsson Träff,TU Wien,http://www.traff-industries.de,NOSCHOLARPAGE
Jesper N. Tegnér,KAUST,https://www.kaust.edu.sa/en/study/faculty/jesper-tegner,_DUppAgAAAAJ
Jesper Nederlof,Utrecht University,http://www.staff.science.uu.nl/~neder003/index.html,waGEU2cAAAAJ
Jesper Tegnér,KAUST,https://www.kaust.edu.sa/en/study/faculty/jesper-tegner,_DUppAgAAAAJ
Jesse Clark,University of Technology Sydney,https://www.uts.edu.au/staff/jesse.clark,NOSCHOLARPAGE
Jesse Davis,KU Leuven,https://people.cs.kuleuven.be/~jesse.davis,gz74XOYAAAAJ
Jesse Hoey,University of Waterloo,https://cs.uwaterloo.ca/~jhoey,YcBGOtQAAAAJ
Jesse Krijthe,TU Delft,https://www.tudelft.nl/en/ewi/over-de-faculteit/afdelingen/intelligent-systems/pattern-recognition-bioinformatics/pattern-recognition-bioinformatics/people/jesse-krijthe,Rm7OUa0AAAAJ
Jesse L. Barlow,Pennsylvania State University,http://www.cse.psu.edu/~b58,NOSCHOLARPAGE
Jesse M. Heines,University of Massachusetts Lowell,https://www.uml.edu/Research/IVPR/faculty/Heines_Jesse%20M.aspx,K9wOrRIAAAAJ
Jesse Thomason,University of Southern California,https://jessethomason.com,8BeTDr0AAAAJ
Jessica Burgner,University of Toronto,https://www.cs.toronto.edu/~jbk,JtHZL24AAAAJ
Jessica Burgner-Kahrs,University of Toronto,https://www.cs.toronto.edu/~jbk,JtHZL24AAAAJ
Jessica Chen-Burger,Heriot-Watt University,https://researchportal.hw.ac.uk/en/persons/yun-heh-chen-burger,GKiqYxoAAAAJ
Jessica D. Bayliss,Rochester Institute of Technology,https://www.rit.edu/gccis/igm/jessica-bayliss,Su10oeUAAAAJ
Jessica Hammer,Carnegie Mellon University,https://www.hcii.cmu.edu/people/jessica-hammer,vSvRUAkAAAAJ
Jessica Hullman,Northwestern University,http://users.eecs.northwestern.edu/~jhullman/,OLa9EKsAAAAJ
Jessica K. Hodgins,Carnegie Mellon University,http://www.cs.cmu.edu/~jkh,NOSCHOLARPAGE
Jessica Lin 0001,George Mason University,http://cs.gmu.edu/~jessica,tRHOWkcAAAAJ
Jessica Ouyang 0001,University of Texas at Dallas,https://personal.utdallas.edu/~jessica.ouyang,fQ6T_eAAAAAJ
Jessica R. Cauchard,TU Wien,https://informatics.tuwien.ac.at/people/jessica-cauchard,Rk1SDB8AAAAJ
Jessica R. Hullman,Northwestern University,http://users.eecs.northwestern.edu/~jhullman/,OLa9EKsAAAAJ
Jessica Rebecca Cauchard,TU Wien,https://informatics.tuwien.ac.at/people/jessica-cauchard,Rk1SDB8AAAAJ
Jessica Roberts,Georgia Institute of Technology,https://tiles.cc.gatech.edu/,ZRTiCX4AAAAJ
Jessica Sorrell,Johns Hopkins University,https://jess-sorrell.github.io/,hBsSfjAAAAAJ
Jessie Hui Wang,Tsinghua University,https://jessiehuiwang.github.io/index.html,fcLOhBoAAAAJ
Jesualdo Tomás Fernández-Breis,University of Murcia,http://webs.um.es/jfernand/miwiki/doku.php,KaEwPLIAAAAJ
Jesus Dario Landa-Silva,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/dario.landasilva,T8jdVWwAAAAJ
Jesus De Loera,Univ. of California - Davis,https://www.math.ucdavis.edu/~deloera,1S0o7WwAAAAJ
Jesus García Molina,University of Murcia,http://dis.um.es/~jmolina,GU8Kf8UAAAAJ
Jesus Ángel Velázquez-Iturbide,Universidad Rey Juan Carlos,http:/www.lite.etsii.urjc.es/angel.velazquez,JfWXVVgAAAAJ
Jesús Labarta,Polytechnic University of Catalonia,https://www.bsc.es/labarta-mancho-jesus,6vj6TdsAAAAJ
Jesús M. González-Barahona,Universidad Rey Juan Carlos,https://gsyc.urjc.es/jgb,vYIPWB0AAAAJ
Jesús Martínez del Rincón,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=j.martinez-del-rincon,jEJdlX8AAAAJ
Jesús Vilares,University of A Coruña,http://www.grupolys.org/~jvilares,fZHz0B0AAAAJ
Jesús Vilares Ferro,University of A Coruña,http://www.grupolys.org/~jvilares,fZHz0B0AAAAJ
Jetty Kleijn,Leiden University,https://liacs.leidenuniv.nl/~kleijnhcm/,NOSCHOLARPAGE
Jey Han Lau,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/385601-jey-han-lau,MFi65f4AAAAJ
Jeyan Thiyagalingam,University of Liverpool,https://www.liverpool.ac.uk/electrical-engineering-and-electronics/staff/jeyan-thiyagalingam,qe4dPiwAAAAJ
Jeyarajan Thiyagalingam,University of Liverpool,https://www.liverpool.ac.uk/electrical-engineering-and-electronics/staff/jeyan-thiyagalingam,qe4dPiwAAAAJ
Ji Guan 0001,Chinese Academy of Sciences,https://www.researchgate.net/profile/Ji-Guan,muIp5UIAAAAJ
Ji Hwan Park,Rochester Institute of Technology,https://people.rit.edu/jhpigm/,LVJWinQAAAAJ
Ji Liu 0002,University of Rochester,http://www.cs.rochester.edu/u/jliu,UpbJ4CMAAAAJ
Ji Ming,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=j.ming,NOSCHOLARPAGE
Ji Won Seo,Hanyang University,http://bdsl.hanyang.ac.kr/members/jiwonseo,O1WC6TAAAAAJ
Ji Won Yoon,Korea University,https://signal.korea.ac.kr/,jDLHy60AAAAJ
Ji Wu 0002,Tsinghua University,https://www.tsinghua.edu.cn/publish/eeen/3784/2010/20101219135614305780920/20101219135614305780920_.html,1V8LxbYAAAAJ
Ji-Hyun Lee,KAIST,http://gsct3237.kaist.ac.kr,io8xhtgAAAAJ
Ji-Rong Wen,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=64,tbxCHJgAAAAJ
Ji-Yong Shin,Northeastern University,https://www.jiyongshin.info,N6ZFInMAAAAJ
Ji-yao An,Hunan University,http://csee.hnu.edu.cn/people/anjiyao,BeWWwfsAAAAJ
Jia Deng 0001,Princeton University,https://www.cs.princeton.edu/~jiadeng,U3Eub-EAAAAJ
Jia Di,University of Arkansas,https://sites.uark.edu/jdi,NOSCHOLARPAGE
Jia Hu,University of Exeter,http://emps.exeter.ac.uk/computer-science/staff/jh815,n1Q5NG4AAAAJ
Jia Jia 0001,Tsinghua University,http://hcsi.cs.tsinghua.edu.cn,NOSCHOLARPAGE
Jia Li 0003,Beihang University,http://arts.buaa.edu.cn/staff/jiali/index.htm,BfWMlE4AAAAJ
Jia Liu 0002,Ohio State University,https://kevinliu-osu-ece.github.io,NOSCHOLARPAGE
Jia Liu 0008,Nanjing University,https://cs.nju.edu.cn/liujia,Q583YzMAAAAJ
Jia Liu 0015,Nanjing University,http://www.iselab.cn/faculty/JiaLiu,5c8-XCAAAAJ
Jia Pan 0001,University of Hong Kong,https://sites.google.com/site/panjia,YYT8-7kAAAAJ
Jia Rao,University of Texas at Arlington,http://ranger.uta.edu/~jrao,cLssJjcAAAAJ
Jia Wang 0008,Shenzhen University,http://csse.szu.edu.cn/cn/peopleda19.html?218228=,XJGanZcAAAAJ
Jia Wu 0001,Macquarie University,http://web.science.mq.edu.au/~jiawu/index.html,kbnFw94AAAAJ
Jia Wu 0005,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1096,NOSCHOLARPAGE
Jia Xu 0004,Stevens Institute of Technology,http://jiaxu.org,myyblq4AAAAJ
Jia Yu 0001,Washington State University,https://jiayuasu.github.io,CHOjvFIAAAAJ
Jia Zou 0001,Arizona State University,https://sites.google.com/view/jiazou-web/home,7Dnxbj0AAAAJ
Jia-Bin Huang 0001,University of Maryland - College Park,https://jbhuang0604.github.io/,pp848fYAAAAJ
Jia-Fu Xu,Nanjing University,https://cs.nju.edu.cn/58/2b/c2639a153643/page.htm,NOSCHOLARPAGE
